codigo_unidad;nombre_unidad;codigo_organismo;nombre_organismo;region;comuna;oc_convenio_marco
1979;Hospital Nueva Imperial;7060;SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL;Región de la Araucanía;Nueva Imperial;34
1983;II - Servicio Nacional de Pesca y Acuicultura;7008;SERV NACIONAL DE PESCA;Región de Antofagasta;Antofagasta;1
1986;VIII - Servicio Nacional de Pesca y Acuicultura;7008;SERV NACIONAL DE PESCA;Región del Biobío;Talcahuano;3
1988;XII - Servicio Nacional de Pesca y Acuicultura;7008;SERV NACIONAL DE PESCA;Región de Magallanes y de la Antártica;Punta Arenas;1
1991;Dirección Regional Zona Central;7210;SERVICIO NACIONAL DE GEOLOGIA Y MINERIA;Región de Valparaíso;Quilpué;1
1992;Hospital Toltén;7062;SERVICIO SALUD ARAUCANIA SUR HOSPITAL TOLTEN;Región de la Araucanía;Toltén;2
2000;SEREMI III REGION;6947;SUBSECRETARIA DE SERVICIOS SOCIALES;Región de Atacama;Copiapó;1
2001;SERPLAC V Región;6947;SUBSECRETARIA DE SERVICIOS SOCIALES;Región de Valparaíso;Valparaíso;2
2012;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE PALENA;7252;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE PALENA;Región de los Lagos;Chaitén;1
2013;UNIVERSIDAD ARTURO PRAT SEDE IQUIQUE;7254;UNIVERSIDAD ARTURO PRAT;Región de Tarapacá;Iquique;3
2018;UNIDAD DE COMPRA DASA;7202;DIRECCION GENERAL DE AERONAUTICA CIVIL;;;4
2020;Biblioteca del Congreso Nacional;7265;Biblioteca del Congreso Nacional;Región Metropolitana de Santiago;Santiago Centro;2
2021;Estado Mayor Conjunto;7266;ESTADO MAYOR CONJUNTO;Región Metropolitana de Santiago;Santiago;6
2026;Servicio de Salud Viña del Mar - Quillota;7153;SERVICIO SALUD VINA DEL MAR QUILLOTA;Región de Valparaíso;Viña del Mar;3
2033;Departamento Provincial Concepción;6958;SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA;Región del Biobío;Concepción;1
2036;Hospital de Loncoche;7156;SERVICIO DE SALUD DE LA ARAUCANIA SUR HOSPITAL LONCOCHE;Región de la Araucanía;Loncoche;6
2042;Ilustre Municipalidad de Tortel;7301;Ilustre Municipalidad de Tortel;Región Aysén del General Carlos Ibáñez del Campo;Tortel;2
2045;Hospital de Curepto;7278;SERVICIO DE SALUD DEL MAULE HOSPITAL DE CUREPTO;Región del Maule;Curepto;1
2046;Adquisiciones;7280;SERVICIO DE SALUD DEL MAULE HOSPITAL DE MOLINA;;;4
2047;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE LINARES;7282;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE LINARES;Región del Maule;Linares;3
2048;Hospital de Ancud;16223;SERVICIO DE SALUD CHILOE;Región de los Lagos;Ancud;20
2049;UNIDAD DE COMPRA CALAMA;7202;DIRECCION GENERAL DE AERONAUTICA CIVIL;Región de Antofagasta;Calama;6
2057;Universidad Arturo Prat Sede Victoria;7254;UNIVERSIDAD ARTURO PRAT;Región de la Araucanía;Victoria;8
2059;HOSPITAL DE PUERTO OCTAY;7287;SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO OCTAY;Región de los Lagos;Puerto Octay;4
2063;Departamento Provincial de Educación Colchagua;6958;SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA;Región del Libertador General Bernardo O´Higgins;San Fernando;3
2065;Hospital Puerto Saavedra;7307;SERV SALUD ARAUC SUR HOSP DR ARTURO HILLERNS LARRANAGA DE PTO SAAVEDRA;Región de la Araucanía;Puerto Saavedra;5
2066;Hospital Galvarino;7290;Hospital Galvarino;Región de la Araucanía;Galvarino;5
2067;Hospital de Cunco;7291;SERVICIO SALUD ARAUCANIA SUR HOSPIT DR EDUARDO GONZALEZ GALENO CUNCO;;;9
2069;HOSPITAL BARROS LUCO TRUDEAU;7293;SERVICIO DE SALUD METROPOLITANO SUR HOSP;Región Metropolitana de Santiago;San Miguel;118
2078;Seremi de Salud VIII región;7079;SUBSECRETARIA DE SALUD PUBLICA;Región del Biobío;Concepción;6
2080;Hospital Regional Rancagua - HRR;7374;SERVICIO DE SALUD DEL LIBERTADOR B O'HIGGINS HOSPITAL REG RANCAGUA;Región del Libertador General Bernardo O´Higgins;Rancagua;73
2085;Hospital Traiguén;7384;SERVICIO DE SALUD ARAUCANIA HOSPITAL DE TRAIGUEN;Región de la Araucanía;Traiguén;9
2090;UNIDAD DE COMPRA PASAJES;7202;DIRECCION GENERAL DE AERONAUTICA CIVIL;Región Metropolitana de Santiago;Ñuñoa;36
2093;SII DR13 Dirección Regional Santiago Centro;7113;SERVICIO DE IMPUESTOS INTERNOS DIRECCION;Región Metropolitana de Santiago;Santiago Centro;1
2098;Hospital Curanilahue;7399;SERVICIO NACIONAL DE SALUD HOSPITAL DE C;Región del Biobío;Curanilahue;8
2099;Seremi de Salud de XII Región;7079;SUBSECRETARIA DE SALUD PUBLICA;Región de Magallanes y de la Antártica;Punta Arenas;2
2101;Hospital Cañete;7401;HOSPITAL INTERCULTURAL KALLVU LLANKA.-;Región del Biobío;Cañete;17
2102;Hospital Lebu;7402;SERVICIO NACIONAL DE SALUD HOSPITAL DE LEBU;Región del Biobío;Lebu;6
2103;Hospital  Lonquimay;7403;Hospital  Lonquimay;;;3
2107;Hospital de Santa Cruz;7314;SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ;;;9
2109;Abastecimiento y Farmacia;7456;SERVICIO DE SALUD OCCIDENTE INSTITUTO TRAUMATOLOGICO DE SANTIAGO;Región Metropolitana de Santiago;Santiago Centro;15
2111;Hospital de Urgencia Asistencia Pública;7460;HOSPITAL DE URGENCIA ASISTENCIA PUBLICA DR ALEJANDRO DEL RIO;;;114
2115;Departamento de Abastecimiento;7317;CENTRO DE REFERENCIA DE SALUD DE MAIPU;Región Metropolitana de Santiago;Maipú;7
2122;Seremi de Salud II Región;7079;SUBSECRETARIA DE SALUD PUBLICA;Región de Antofagasta;Antofagasta;1
2123;Seremi de Salud V Región;7079;SUBSECRETARIA DE SALUD PUBLICA;Región de Valparaíso;Valparaíso;6
2125;Hospital de Illapel;7468;SERVICIO DE SALUD COQUIMBO HOSPITAL DR. HUMBERTO ELORZA CORTES;Región de Coquimbo;Illapel;8
2128;Hospital Ovalle;7417;SERVICIO DE SALUD COQUIMBO HOSPITAL DE O;Región de Coquimbo;Ovalle;1
2132;Seremi de Salud VII Región;7079;SUBSECRETARIA DE SALUD PUBLICA;Región del Maule;Talca;3
2136;HOSPITAL DE FRUTILLAR;7104;SERVICIO SALUD DEL RELONCAVI;Región de los Lagos;Frutillar;1
2137;Hospital de Achao;16223;SERVICIO DE SALUD CHILOE;Región de los Lagos;Quinchao;5
2139;HOSPITAL DE PALENA;7104;SERVICIO SALUD DEL RELONCAVI;Región de los Lagos;Palena;2
2140;SALUD HOSPITAL FUTALEUFU;7104;SERVICIO SALUD DEL RELONCAVI;Región de los Lagos;Futaleufú;3
2145;Hospital Los Vilos;7471;SERVICIO DE SALUD COQUIMBO HOSPITAL DE LOS VILOS;Región de Coquimbo;Los Vilos;4
2146;Hosp. Andacollo;7472;SERVICIO DE SALUD COQUIMBO HOSPITAL DE ANDACOLLO;Región de Coquimbo;Andacollo;9
2147;Hospital Combarbalá;7330;SERVICIO DE SALUD COQUIMBO HOSPITAL COMB;Región de Coquimbo;Combarbalá;2
2151;Hospital Puerto Cisnes;7476;SERVICIO NAC DE SALUD HOSPITAL DE PTO CISNES;Región Aysén del General Carlos Ibáñez del Campo;Cisnes;6
2153;Hospital Sanatorio San José de Maipo;7477;Hospital Sanatorio San José de Maipo;Región Metropolitana de Santiago;San José de Maipo;5
2155;SII DR05 Dirección Regional  Valparaíso;7113;SERVICIO DE IMPUESTOS INTERNOS DIRECCION;Región de Valparaíso;Valparaíso;2
2170;Abastecimiento Hospital Limache;7486;HOSPITAL DE LA FAMILIA Y LA COMUNIDAD SANTO TOMAS DE LIMACHE;Región de Valparaíso;Limache;4
2171;Hospital La Ligua;7487;HOSPITAL SAN AGUSTIN DE LA LIGUA;Región de Valparaíso;La Ligua;4
2173;Corp. Adm. del Poder Judicial - Santiago;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región Metropolitana de Santiago;Santiago Centro;1
2174;Corp. Adm. del Poder Judicial - Iquique;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región de Tarapacá;Iquique;2
2175;Corp. Adm. del Poder Judicial - Copiapó;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región de Atacama;Copiapó;1
2176;Corp. Adm. del Poder Judicial -  Valparaiso;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región de Valparaíso;Valparaíso;2
2178;Corp. Adm. del Poder Judicial - Concepción;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región del Biobío;Concepción;27
2179;Corp. Adm. del Poder Judicial - Temuco;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región de la Araucanía;Temuco;6
218;Ilustre Municipalidad de San Joaquin;7135;I MUNICIPALIDAD SAN JOAQUIN;Región Metropolitana de Santiago;San Joaquín;1
2180;Corp. Adm. del Poder Judicial - Valdivia;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región de Los Ríos;Valdivia;3
2181;Corp. Adm. del Poder Judicial - Puerto Montt;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región de los Lagos;Puerto Montt;7
2182;Corp. Adm. del Poder Judicial - Coyhaique;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región Aysén del General Carlos Ibáñez del Campo;Coyhaique;5
2183;Corp. Adm. del Poder Judicial - Punta Arenas;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región de Magallanes y de la Antártica;Punta Arenas;9
2186;Hospital Geriátrico Paz de la Tarde;7490;HOSPITAL GERIATRICO LA PAZ DE LA TARDE;Región de Valparaíso;Limache;4
2188;Hospital Coinco;7421;SERVICIO DE SALUD HOSPITAL COINCO;Región del Libertador General Bernardo O´Higgins;Coinco;7
2199;INSTITUTO NACIONAL DE GERIATRIA PRESIDENTE EDO FRE;7430;INSTITUTO NACIONAL DE GERIATRIA PRESIDENTE EDO FREI MONTALVA;Región Metropolitana de Santiago;Santiago;11
2200;Servicio de Salud Aconcagua;7431;SERVICIO DE SALUD ACONCAGUA;Región de Valparaíso;San Felipe;2
2201;Instituto Nac. de Rehabilitación Pedro Aguirre C.;7432;INSTITUTO NACIONAL DE REHABILITACION PEDRO AGUIRRE CERDA;Región Metropolitana de Santiago;Peñalolén;13
2202;SERVICIO SALUD ARAUCANIA NORTE HOSPITAL CURACAUTIN;7433;SERVICIO SALUD ARAUCANIA NORTE HOSPITAL CURACAUTIN;Región de la Araucanía;Curacautín;2
2205;Hospital Pichidegua;7435;SERVICIO DE SALUD HOSPITAL DE PICHIDEGUA;Región del Libertador General Bernardo O´Higgins;Pichidegua;4
2207;Hospital Pichilemu;7436;SERVICIO DE SALUD HOSPITAL DE PICHILEMU;Región del Libertador General Bernardo O´Higgins;Pichilemu;5
2211;MUNICIPALIDAD LIMACHE - Adquisiciones;7492;I MUNICIPALIDAD DE LIMACHE;Región de Valparaíso;Limache;3
2215;Hospital Carlos Cisternas de Calama;7494;SERVICIO DE SALUD ANTOFAGASTA HOSP C CIS;Región de Antofagasta;Calama;24
2216;MOP Dirección General de Concesiones;7353;MOP Dirección General de Concesiones;Región Metropolitana de Santiago;Santiago Centro;24
2221;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE SAN FELIPE;7495;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE SAN FELIPE DE ACONCAGUA;Región de Valparaíso;San Felipe;3
2230;Defensoría Regional del Bio Bio;7034;DEFENSORIA PENAL PUBLICA;Región del Biobío;Concepción;1
2258;Abastecimiento Principal;7451;SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L;Región de Antofagasta;Antofagasta;81
2263;Dirección de Vialidad - IX Región - Provincia de Malleco;7248;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;Región de la Araucanía;Angol;2
2270;Seremi de Salud I Región;7079;SUBSECRETARIA DE SALUD PUBLICA;Región de Tarapacá;Iquique;1
2272;UNIDAD DE COMPRA SUBDIRECCION DE INSPECCION DE AYUDA A LA AERONAVEGACION;7202;DIRECCION GENERAL DE AERONAUTICA CIVIL;Región Metropolitana de Santiago;Pudahuel;1
2273;DEPARTAMENTO ADQUISICIONES MUNICIPAL;83825;I MUNICIPALIDAD DE LA PINTANA;Región Metropolitana de Santiago;La Pintana;8
2274;DEPARTAMENTO ADQUISICIONES SALUD;83825;I MUNICIPALIDAD DE LA PINTANA;Región Metropolitana de Santiago;La Pintana;3
2279;IMUNI_PUDAHUEL ADQUISICIONES;84149;MUNICIPALIDAD DE PUDAHUEL;Región Metropolitana de Santiago;Pudahuel;4
2281;UNIDAD ADQUISICIONES MUNICIPAL VALDIVIA;84152;I MUNICIPALIDAD VALDIVIA;Región de Los Ríos;Valdivia;5
2282;SECRETARIA PLANIFICACION MUNICIPAL;84152;I MUNICIPALIDAD VALDIVIA;Región de Los Ríos;Valdivia;2
2284;DPTO. DE SALUD MUNICIPAL DE VALDIVIA;84152;I MUNICIPALIDAD VALDIVIA;Región de Los Ríos;Valdivia;4
2287;ILUSTRE MUNICIPALIDAD DE MACUL;84300;ILUSTRE MUNICIPALIDAD DE MACUL;Región Metropolitana de Santiago;Macul;1
2288;ILUSTRE MUNICIPALIDAD DE CANELA;84473;I MUNICIPALIDAD DE CANELA;Región de Coquimbo;Canela;1
2289;MUNICIPALIDAD DE FRUTILLAR;84478;I MUNICIPALIDAD DE FRUTILLAR;Región de los Lagos;Frutillar;3
2291;ADQUISICIONES MUNICIPAL;84480;I MUNICIPALIDAD DE TALCA;Región del Maule;Talca;7
2292;DIR. COMUNAL DE SALUD;84480;I MUNICIPALIDAD DE TALCA;Región del Maule;Talca;20
2294;DEPT. EDUCACION COMUNAL;84480;I MUNICIPALIDAD DE TALCA;Región del Maule;Talca;17
2297;IMUNI_OSORNO DIRECCION DE ADM Y FINANZAS;84959;I MUNICIPALIDAD DE OSORNO;Región de los Lagos;Osorno;13
2306;IMUNI_OSORNO DEPTO EDUCACION;84959;I MUNICIPALIDAD DE OSORNO;Región de los Lagos;Osorno;6
2307;IMUNI_OSORNO DEPTO  SALUD;84959;I MUNICIPALIDAD DE OSORNO;Región de los Lagos;Osorno;1
2310;Dirección Comunal De Educación;84961;ILUSTRE MUNICIPALIDAD DE MOLINA ;Región del Maule;Molina;2
2311;Dirección Comunal de Salud;84961;ILUSTRE MUNICIPALIDAD DE MOLINA ;Región del Maule;Molina;6
2318;IMUNI_SAN JAVIER DEPTO. ADQUISICIONES;86407;I MUNICIPALIDAD DE SAN JAVIER;Región del Maule;San Javier;5
2320;ADQUISICIONES SALUD MUNICIPAL;86407;I MUNICIPALIDAD DE SAN JAVIER;Región del Maule;San Javier;2
2322;I MUNICIPALIDAD DE VALLENAR;86491;I MUNICIPALIDAD DE VALLENAR;Región de Atacama;Vallenar;7
2324;Departamento de Licitaciones y gestión de Abastecimiento ;86507;I MUNICIPALIDAD DE PUERTO MONTT;Región de los Lagos;Puerto Montt;34
2328;Unidad de Adquisiciones Dirección de Educación;86507;I MUNICIPALIDAD DE PUERTO MONTT;;;32
2332;Oficina de Adquisiciones del Departamento de Salud;86507;I MUNICIPALIDAD DE PUERTO MONTT;Región de los Lagos;Puerto Montt;7
2333;ILUSTRE MUNICIPALIDAD DE LINARES;86545;I MUNICIPALIDAD DE LINARES;Región del Maule;Linares;4
2335;ADQUISICIONES SALUD;86545;I MUNICIPALIDAD DE LINARES;Región del Maule;Linares;9
2341;OFICINA DE ADQUISICIONES;86548;I MUNICIPALIDAD DE SAN BERNARDO;Región Metropolitana de Santiago;San Bernardo;2
2343;DEPARTAMENTO DE COMPRAS;86568;I MUNICIPALIDAD DE SANTIAGO;Región Metropolitana de Santiago;Santiago;18
2345;I MUNICIPALIDAD DE LAS CONDES;86571;I MUNICIPALIDAD DE LAS CONDES;Región Metropolitana de Santiago;Las Condes;3
2348;Dirección de Administración y Finanzas;86580;I MUNICIPALIDAD DE PUNTA ARENAS;Región de Magallanes y de la Antártica;Punta Arenas;1
2354;Dirección de Desarrollo Comunitario;86580;I MUNICIPALIDAD DE PUNTA ARENAS;Región de Magallanes y de la Antártica;Punta Arenas;1
2358;DEPARTAMENTO DE FINANZAS;86586;I MUNICIPALIDAD DE TALCAHUANO;Región del Biobío;Talcahuano;2
2359;DEPTO.  ADMINISTRATIVO;86586;I MUNICIPALIDAD DE TALCAHUANO;Región del Biobío;Talcahuano;2
2360;DISAM;86586;I MUNICIPALIDAD DE TALCAHUANO;Región del Biobío;Talcahuano;9
2374;ADQUISICIONES CEMENTERIO;7325;I MUNICIPALIDAD DE RECOLETA;Región Metropolitana de Santiago;Recoleta;2
2376;DPTO. ADQUISICIONES;86764;I MUNICIPALIDAD DE NUNOA;;;1
2378;SECRETARIA DE PLANIFICACION;86766;I MUNICIPALIDAD DE LA FLORIDA;Región Metropolitana de Santiago;La Florida;2
2380;DEPARTAMENTO DE ABASTECIMIENTO;86872;I MUNICIPALIDAD DE COPIAPO;Región de Atacama;Copiapó;5
2381;DEPARTAMENTO DE ADQUISICIONES DASM;86872;I MUNICIPALIDAD DE COPIAPO;Región de Atacama;Copiapó;16
2384;SECPLAC;86917;I MUNICIPALIDAD DE CALAMA;Región de Antofagasta;Calama;1
2385;ADQUISICIONES;86917;I MUNICIPALIDAD DE CALAMA;Región de Antofagasta;Calama;17
2387;Municipalidad de Pucon;86943;I MUNICIPALIDAD DE PUCON;Región de la Araucanía;Pucón;7
2388;DAEM;86943;I MUNICIPALIDAD DE PUCON;Región de la Araucanía;Pucón;1
2389;Departamento de Salud;86943;I MUNICIPALIDAD DE PUCON;Región de la Araucanía;Pucón;2
2393;DEPARTAMENTO DE ADQUISICIONES;87104;I MUNICIPALIDAD PEDRO AGUIRRE CERDA;Región Metropolitana de Santiago;Pedro Aguirre Cerda;1
2395;DIRECCION DE SALUD;87104;I MUNICIPALIDAD PEDRO AGUIRRE CERDA;Región Metropolitana de Santiago;Pedro Aguirre Cerda;7
2401;SECCION ADQUISICIONES;87167;I MUNICIPALIDAD DE RANCAGUA;Región del Libertador General Bernardo O´Higgins;Rancagua;2
2403;I.MUNICIPALIDAD DE PEÑALOLEN;87172;I MUNICIPALIDAD DE PENALOLEN;Región Metropolitana de Santiago;Peñalolén;2
2404;IMUNI_IQUIQUE ADQUISICIONES;87175;I MUNICIPALIDAD DE IQUIQUE;Región de Tarapacá;Iquique;9
2408;IMUNI_LOSANGELES ADQUISICIONES;87187;I MUNICIPALIDAD DE LOS ANGELES;Región del Biobío;Los Angeles;5
2409;MUNICIPALIDAD DE LOS ANGELES - EDUCACION;87187;I MUNICIPALIDAD DE LOS ANGELES;Región del Biobío;Los Angeles;1
2410;MUNICIPALIDAD DE LOS ANGELES - SALUD;87187;I MUNICIPALIDAD DE LOS ANGELES;Región del Biobío;Los Angeles;9
2412;IMUNI_LOPRADO ADQUISICIONES;87373;I MUNICIPALIDAD DE LO PRADO;Región Metropolitana de Santiago;Lo Prado;4
2415;IMUNI_CONCEPCION ADQUISICIONES;87382;I MUNICIPALIDAD DE CONCEPCION;Región del Biobío;Concepción;5
2416;DIDECO MUNICIPALIDAD DE CONCEPCION;87382;I MUNICIPALIDAD DE CONCEPCION;Región del Biobío;Concepción;4
2418;INFORMATICA MUNICIPALIDAD DE CONCEPCION;87382;I MUNICIPALIDAD DE CONCEPCION;Región del Biobío;Concepción;2
2421;DIRECCION DE SALUD MUNICIPAL DE CONCEPCION;87382;I MUNICIPALIDAD DE CONCEPCION;Región del Biobío;Concepción;8
2422;I MUNICIPALIDAD DE PUENTE ALTO;87388;I MUNICIPALIDAD DE PUENTE ALTO;Región Metropolitana de Santiago;Puente Alto;10
2424;I MUNICIPALIDAD DE VINA DEL MAR;87399;I MUNICIPALIDAD DE VINA DEL MAR;;;8
2427;ABASTECIMIENTO;87402;I MUNICIPALIDAD DE VALPARAISO;Región de Valparaíso;Valparaíso;5
2428;I. MUNICIPALIDAD DE QUILPUE;87633;I. MUNICIPALIDAD DE QUILPUE;Región de Valparaíso;Quilpué;8
2429;I MUNICIPALIDAD DE ANTOFAGASTA - FINANZAS;87653;I MUNICIPALIDAD DE ANTOFAGASTA;Región de Antofagasta;Antofagasta;5
2432;IMUNI_ESTCENTRAL ADQUISICIONES;87824;I MUNICIPALIDAD ESTACION CENTRAL;;;1
2436;IMUNI_CURICOADQUISICIONES;87838;I MUNICIPALIDAD DE CURICO;;;5
2440;Municipalidad de Curicó - Educación - Adquisiciones;87838;I MUNICIPALIDAD DE CURICO;Región del Maule;Curicó;4
2445;Salud - Adquisiciones;87838;I MUNICIPALIDAD DE CURICO;Región del Maule;Curicó;23
2446;IMUNI_COQUIMBO;87901;I MUNICIPALIDAD DE COQUIMBO;Región de Coquimbo;Coquimbo;9
2448;Departamento de Salud;87901;I MUNICIPALIDAD DE COQUIMBO;Región de Coquimbo;Coquimbo;9
2450;DEPARTAMENTO DE ADQUISICIONES;87976;ILUSTRE MUNICIPALIDAD DE LA SERENA;Región de Coquimbo;La Serena;9
2452;DIRECCION DE SALUD;86568;I MUNICIPALIDAD DE SANTIAGO;Región Metropolitana de Santiago;Santiago;3
2453;ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL;88075;ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL;Región Metropolitana de Santiago;Quinta Normal;2
2455;SECRETARIA COMUNAL DE PLANIFICACIÓN;88075;ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL;Región Metropolitana de Santiago;Quinta Normal;3
2458;Dirección de Aseo Ornato y Mantencion;88102;I MUNICIPALIDAD DE PROVIDENCIA;Región Metropolitana de Santiago;Providencia;2
2460;Dirección de Administración y Finanzas;88102;I MUNICIPALIDAD DE PROVIDENCIA;Región Metropolitana de Santiago;Providencia;1
2462;Dirección de Desarrollo Comunitario;88102;I MUNICIPALIDAD DE PROVIDENCIA;Región Metropolitana de Santiago;Providencia;1
2464;IMUNI_QUILLOTA ADQUISICIONES;88203;I MUNICIPALIDAD DE QUILLOTA;Región de Valparaíso;Quillota;2
2467;IMUNI_CHILLAN ADQUISICIONES;88254;I MUNICIPALIDAD DE CHILLAN;Región del Ñuble;Chillán;1
2483;DEPARTAMENTO COMPRAS PÚBLICAS;88313;I MUNICIPALIDAD DE QUILICURA;Región Metropolitana de Santiago;Quilicura;2
2493;DIRECCION DE TRANSITO;7071;I MUNICIPALIDAD DE COYHAIQUE;Región Aysén del General Carlos Ibáñez del Campo;Coyhaique;2
2495;DIRECCION DESARROLLO COMUNITARIO;7071;I MUNICIPALIDAD DE COYHAIQUE;Región Aysén del General Carlos Ibáñez del Campo;Coyhaique;3
2500;ADMINISTRACIÓN Y FINANZAS;7071;I MUNICIPALIDAD DE COYHAIQUE;Región Aysén del General Carlos Ibáñez del Campo;Coyhaique;4
2502;ILUSTRE MUNICIPALIDAD DE RIO CLARO;89591;I MUNICIPALIDAD DE RIO CLARO;Región del Maule;Río Claro;3
2504;DIRECCION DE ADMINISTRACION EDUCACIONAL MUNICIPAL;89591;I MUNICIPALIDAD DE RIO CLARO;Región del Maule;Río Claro;3
2505;DIRECCION DE SALUD MUNICIPAL;89591;I MUNICIPALIDAD DE RIO CLARO;Región del Maule;Río Claro;2
2513;V Región  -  Provincial Petorca;6924;CORP NACIONAL FORESTAL;Región de Valparaíso;La Ligua;1
2546;MUNICIPALIDAD DE PADRE LAS CASAS;90886;I MUNICIPALIDAD DE PADRE LAS CASAS;Región de la Araucanía;Padre Las Casas;3
2548;MUNICIPALIDAD DE PADRE LAS CASAS  SALUD;90886;I MUNICIPALIDAD DE PADRE LAS CASAS;Región de la Araucanía;Padre Las Casas;2
2552;IV Región - Provincial Choapa;6924;CORP NACIONAL FORESTAL;Región de Coquimbo;Illapel;2
2555;IV Región - Oficina Regional de Coquimbo;6924;CORP NACIONAL FORESTAL;Región de Coquimbo;Coquimbo;1
2561;Escuela de Gendarmería;6925;DIRECCION GENERAL DE GENDARMERIA DE CHIL;Región Metropolitana de Santiago;Alhué;42
2564;ADQUISICIONES;92414;I MUNICIPALIDAD DE CHEPICA;Región del Libertador General Bernardo O´Higgins;Chépica;2
2565;DEPTO. DE SALUD;92414;I MUNICIPALIDAD DE CHEPICA;Región Metropolitana de Santiago;Santiago Centro;2
2566;DEPTO. DE EDUCACION;92414;I MUNICIPALIDAD DE CHEPICA;Región Metropolitana de Santiago;Santiago;3
2568;VI Region - U.G. Manejo Del Fuego;6924;CORP NACIONAL FORESTAL;Región del Libertador General Bernardo O´Higgins;Machalí;1
2580;Superintendencia de Pensiones;93096;SUPERINTENDENCIA DE PENSIONES;Región Metropolitana de Santiago;Santiago;5
2581;Secretaría de Planificación Comunal;84958;I MUNICIPALIDAD DE CONCHALI;Región Metropolitana de Santiago;Conchalí;1
2583;I. MUNI  MAIPU  DEPARTAMENTO DE ADQUISICIONES;93619;I MUNICIPALIDAD DE MAIPU;Región Metropolitana de Santiago;Maipú;7
2585;FINANZAS IMA;86624;I MUNICIPALIDAD DE ARICA;Región de Arica y Parinacota;Arica;2
2591;IMUNI_POZOALMONTE  ADQUISICIONES;94315;ILUSTRE MUNICIPALIDAD DE POZO ALMONTE;Región de Tarapacá;Pozo Almonte;3
